n_qubits,depth,circuit_variant,param_index,layer_index,qubit_index,gate_type,grad_mean_over_seeds,abs_grad_mean_over_seeds,grad_abs_mean_over_seeds,grad_std_over_seeds,bias_ratio
10,6,hea,53,2,6,rz,-0.010963427117225614,0.010963427117225614,0.0826040593571483,0.10083818720558572,0.13272261923380574
10,6,hea,54,2,7,ry,0.012705577323480268,0.012705577323480268,0.10503990689363966,0.14474645184651752,0.12095952575762889
10,6,hea,55,2,7,rz,-0.016041096116942887,0.016041096116942887,0.07453462394356819,0.09660630758610217,0.21521670424053846
10,6,hea,56,2,8,ry,-0.009993901856423756,0.009993901856423756,0.1011716296533005,0.12032476805288114,0.09878166330493253
10,6,hea,57,2,8,rz,-0.024827774924983892,0.024827774924983892,0.10359481108710084,0.1409078857063947,0.2396623408493777
10,6,hea,58,2,9,ry,0.013248506078566447,0.013248506078566447,0.09230164405628725,0.1297649956915085,0.14353488731454359
10,6,hea,59,2,9,rz,-0.01187259305562623,0.01187259305562623,0.079234708299258,0.10340280566876073,0.14984081232160304
10,6,hea,60,3,0,ry,-0.00916794065311539,0.00916794065311539,0.05967666799655304,0.07266112175561498,0.15362688569751887
10,6,hea,61,3,0,rz,-0.01412316668161766,0.01412316668161766,0.04896206432227979,0.057157348707862106,0.2884512096682725
10,6,hea,62,3,1,ry,-0.004660165459698666,0.004660165459698666,0.06660739799019177,0.08520941559643667,0.06996468260755098
10,6,hea,63,3,1,rz,-0.011778186723522897,0.011778186723522897,0.08697730303615825,0.10561131217562122,0.13541678475160732
10,6,hea,64,3,2,ry,0.013430688784827494,0.013430688784827494,0.0806819637254848,0.0991896084713459,0.16646457479052423
10,6,hea,65,3,2,rz,0.0024551881617476032,0.0024551881617476032,0.1147873944321196,0.13339289578887398,0.021389005072325044
10,6,hea,66,3,3,ry,0.04799365330785391,0.04799365330785391,0.08136653398026931,0.09705717173204208,0.589845123788748
10,6,hea,67,3,3,rz,0.018979725651829697,0.018979725651829697,0.07479693677097622,0.0961640134910579,0.25375003938923646
10,6,hea,68,3,4,ry,-0.007844919857858542,0.007844919857858542,0.0840649251828957,0.10291232011403267,0.0933197744575477
10,6,hea,69,3,4,rz,-0.023780424192598563,0.023780424192598563,0.10095260156263806,0.1230802534192303,0.2355602909137838
10,6,hea,70,3,5,ry,-0.014810986189284104,0.014810986189284104,0.08998878255043863,0.1024940328829255,0.16458702706620568
10,6,hea,71,3,5,rz,0.0032770120935680085,0.0032770120935680085,0.07490804865320945,0.08769006664784769,0.043747129347061965
10,6,hea,72,3,6,ry,0.02957715686783203,0.02957715686783203,0.0846716593488414,0.10265846888927826,0.349315899738965
10,6,hea,73,3,6,rz,0.04147469845948526,0.04147469845948526,0.09027622689489401,0.10124498216227638,0.4594199368541686
10,6,hea,74,3,7,ry,-0.016851391575823806,0.016851391575823806,0.07159478181137721,0.09108810212230825,0.23537178477923226
10,6,hea,75,3,7,rz,0.0027611775540048946,0.0027611775540048946,0.08086409281522412,0.11625011459855447,0.03414590404562133
10,6,hea,76,3,8,ry,-0.04757465484590504,0.04757465484590504,0.08113886249473307,0.10378339145082563,0.5863362312848871
10,6,hea,77,3,8,rz,0.011117504520046251,0.011117504520046251,0.08750731713196881,0.11068221022167388,0.12704657032599845
10,6,hea,78,3,9,ry,0.013181191794766432,0.013181191794766432,0.06046497247033395,0.08396559743618728,0.2179971520078559
10,6,hea,79,3,9,rz,0.018240222695170435,0.018240222695170435,0.05351557155531494,0.06174904006909236,0.3408395381952817
10,6,hea,80,4,0,ry,-0.033675228977768965,0.033675228977768965,0.06709592762959328,0.07419917475286494,0.5018967643412637
10,6,hea,81,4,0,rz,-0.0271833801641252,0.0271833801641252,0.04652106602120912,0.05196403738867415,0.5843241027996138
10,6,hea,82,4,1,ry,-0.024708788940954695,0.024708788940954695,0.08710420656552213,0.10507571762625352,0.2836692958378284
10,6,hea,83,4,1,rz,0.002070673166935122,0.002070673166935122,0.07394025475203264,0.08992479385197923,0.02800467991190104
10,6,hea,84,4,2,ry,-0.022631633396176343,0.022631633396176343,0.10466199219068566,0.12551508004884204,0.2162354539835543
10,6,hea,85,4,2,rz,-0.0066866738230052965,0.0066866738230052965,0.08665102657357479,0.11298682069306899,0.0771678546396402
10,6,hea,86,4,3,ry,-0.02143503202362045,0.02143503202362045,0.10752453076117313,0.13659625525883895,0.199350156395757
10,6,hea,87,4,3,rz,-0.023250999810460353,0.023250999810460353,0.07845059966335724,0.0948617116568258,0.2963775918888247
10,6,hea,88,4,4,ry,-0.013481605344721596,0.013481605344721596,0.06963385179150751,0.08254264949312262,0.19360706032874672
10,6,hea,89,4,4,rz,0.02321322430181099,0.02321322430181099,0.09947326503898159,0.12989942577808614,0.23336143930445993
10,6,hea,90,4,5,ry,-0.021872331352915907,0.021872331352915907,0.0711548750778745,0.08376044589743212,0.30739048208541886
10,6,hea,91,4,5,rz,-0.018565434566626023,0.018565434566626023,0.06169190916328428,0.07584450492023297,0.30093791582113777
10,6,hea,92,4,6,ry,0.0020595871438133344,0.0020595871438133344,0.07996542903577115,0.0963078867556229,0.025755969406379198
10,6,hea,93,4,6,rz,-0.009080096119728147,0.009080096119728147,0.058725228836580795,0.07558166527856704,0.15462002106447084
10,6,hea,94,4,7,ry,0.019038161262990204,0.019038161262990204,0.07794276319992131,0.09149706504937659,0.24425822849207351
10,6,hea,95,4,7,rz,-0.014130349477972069,0.014130349477972069,0.05498785864867128,0.06488439324000089,0.25697217213446183
10,6,hea,96,4,8,ry,0.00983536202212596,0.00983536202212596,0.07570642630611825,0.09790875031236021,0.12991449341904784
10,6,hea,97,4,8,rz,0.0022970941539394497,0.0022970941539394497,0.058462642244449414,0.07450251220306003,0.03929165815555492
10,6,hea,98,4,9,ry,0.0008668712629574541,0.0008668712629574541,0.06345400104718947,0.07827344825379112,0.013661412182862442
10,6,hea,99,4,9,rz,-0.008283534470860656,0.008283534470860656,0.061626147465016,0.07773188782526014,0.13441590642288534
10,6,hea,100,5,0,ry,0.00033298394433300125,0.00033298394433300125,0.039621436483332356,0.04934355291296319,0.008404136091155352
10,6,hea,101,5,0,rz,-0.003695588992585902,0.003695588992585902,0.039240194359369145,0.04782795433264352,0.09417866177575225
10,6,hea,102,5,1,ry,0.025133820085962606,0.025133820085962606,0.058297873592853794,0.07958401208602353,0.4311275615555745
10,6,hea,103,5,1,rz,-0.031900302644487205,0.031900302644487205,0.09365407700832361,0.12343113044348017,0.34061840833316515
10,6,hea,104,5,2,ry,-0.001200745909996979,0.001200745909996979,0.05254770666977372,0.06428932495159323,0.022850586373689346
10,6,hea,105,5,2,rz,0.0070502455130257305,0.0070502455130257305,0.07620834983373158,0.09752435887520344,0.09251276964279623
10,6,hea,106,5,3,ry,0.006433261181890049,0.006433261181890049,0.04758091894848494,0.05795089913300611,0.13520674514199899
10,6,hea,107,5,3,rz,0.020041876720276755,0.020041876720276755,0.05427140333698366,0.07108932203209581,0.36928981909370856
10,6,hea,108,5,4,ry,0.0019153649372132934,0.0019153649372132934,0.05872142399275111,0.072317543392595,0.03261782169059292
10,6,hea,109,5,4,rz,-0.002606549544519519,0.002606549544519519,0.050258903699583926,0.06434521527948958,0.05186244332148148
10,6,hea,110,5,5,ry,0.007760754742573729,0.007760754742573729,0.07076798705050603,0.08951062175496456,0.10966476603375601
10,6,hea,111,5,5,rz,0.008993041372934314,0.008993041372934314,0.04213453797337714,0.05734906517475773,0.21343633526055003
10,6,hea,112,5,6,ry,-0.01595245627225798,0.01595245627225798,0.05752163866366534,0.06888165970563989,0.27732965615832467
10,6,hea,113,5,6,rz,-0.024697521560462562,0.024697521560462562,0.06574823677611047,0.08351491973348299,0.37563777785499486
10,6,hea,114,5,7,ry,0.010955267572762575,0.010955267572762575,0.05035450716733251,0.0677163378525054,0.21756280001623346
10,6,hea,115,5,7,rz,0.008116156013058444,0.008116156013058444,0.05830674044277282,0.07179467897453895,0.13919756020359583
10,6,hea,116,5,8,ry,0.02029337769562463,0.02029337769562463,0.06152395472928904,0.069085974161588,0.32984514381295865
10,6,hea,117,5,8,rz,0.023991544226624847,0.023991544226624847,0.0494655471698265,0.056296277371329875,0.4850152398851654
10,6,hea,118,5,9,ry,0.019098648128693812,0.019098648128693812,0.055793815101527214,0.07336319056324184,0.34230762126482894
10,6,hea,119,5,9,rz,0.0005320985979407456,0.0005320985979407456,0.04619129967482605,0.054137225832933046,0.011519454998810616
10,6,hva,0,0,-1,beta_x,1.9423114010638325,1.9423114010638325,5.588413816945367,6.442248335878709,0.3475604106435879
10,6,hva,1,0,-1,gamma_zz,0.6758469841277452,0.6758469841277452,6.07006311118335,8.005730927029505,0.11134101437637109
10,6,hva,2,1,-1,beta_x,1.481294016230719,1.481294016230719,4.607892146222607,5.95030013776747,0.3214688992764367
10,6,hva,3,1,-1,gamma_zz,-1.402513414764684,1.402513414764684,5.625582670172902,7.490392277447716,0.2493098932135287
10,6,hva,4,2,-1,beta_x,1.7881548562529332,1.7881548562529332,6.574153409798545,8.15220427355185,0.27199773792740384
10,6,hva,5,2,-1,gamma_zz,-0.3039129777527893,0.3039129777527893,5.146136094426993,6.497979856176472,0.05905653721088173
10,6,hva,6,3,-1,beta_x,0.9889690467384152,0.9889690467384152,5.806206653373632,6.901564475691265,0.1703296327153264
10,6,hva,7,3,-1,gamma_zz,-1.3422855996483851,1.3422855996483851,5.298051419266868,5.956923927349934,0.25335458141592127
10,6,hva,8,4,-1,beta_x,-0.008767725859689124,0.008767725859689124,7.220289508096572,8.8216058908294,0.0012143177707566036
10,6,hva,9,4,-1,gamma_zz,-0.7519782659247871,0.7519782659247871,5.560578262690425,7.3122714365101364,0.1352338246851597
10,6,hva,10,5,-1,beta_x,-0.3165524172339903,0.3165524172339903,6.487795994743679,8.017773222812743,0.04879198074206658
10,6,hva,11,5,-1,gamma_zz,-0.19922158696110426,0.19922158696110426,3.953545849839529,5.04524278476266,0.05039060998095936
10,8,hea,0,0,0,ry,0.006860842547164996,0.006860842547164996,0.08411967473790798,0.10234169540572233,0.08156049780911863
10,8,hea,1,0,0,rz,-0.030189106916846054,0.030189106916846054,0.07457182129577496,0.09881354318139395,0.4048326350660834
10,8,hea,2,0,1,ry,-0.002392243127428566,0.002392243127428566,0.09219852535339061,0.10205187213152675,0.025946652815316044
10,8,hea,3,0,1,rz,0.032410726133121445,0.032410726133121445,0.0521267230417493,0.06816726719332078,0.6217679578123959
10,8,hea,4,0,2,ry,0.014205323935626284,0.014205323935626284,0.08245388708499485,0.10065723008349337,0.17228204076034676
10,8,hea,5,0,2,rz,-0.005927678097219465,0.005927678097219465,0.05502968200255428,0.08707606382373831,0.1077178330222627
10,8,hea,6,0,3,ry,0.001958673721927343,0.001958673721927343,0.0849502297725471,0.1098421105965786,0.02305672070777958
10,8,hea,7,0,3,rz,-0.008126995644003661,0.008126995644003661,0.04647831319073608,0.06256767998665541,0.17485564957256958
10,8,hea,8,0,4,ry,-0.0076910988800436165,0.0076910988800436165,0.08725234775236876,0.12232955571572188,0.0881477585207411
10,8,hea,9,0,4,rz,0.014988534036197428,0.014988534036197428,0.05819930290658051,0.08347590314135209,0.2575380337502709
10,8,hea,10,0,5,ry,-0.00440451007461588,0.00440451007461588,0.07441096329051493,0.10319233374610151,0.05919168197594424
10,8,hea,11,0,5,rz,-0.003685102183814593,0.003685102183814593,0.043300005111712815,0.05603213973912719,0.08510627595324864
10,8,hea,12,0,6,ry,-0.010099068700862138,0.010099068700862138,0.09503871959075955,0.11502269946177453,0.10626267635284879
10,8,hea,13,0,6,rz,-0.012217288055915737,0.012217288055915737,0.0555125387961954,0.08021951008331407,0.22008159455234355
10,8,hea,14,0,7,ry,-0.02058878822833807,0.02058878822833807,0.07344514246540661,0.08848579487573616,0.2803287942158369
10,8,hea,15,0,7,rz,-0.006147417787873624,0.006147417787873624,0.04633006233896554,0.06739737126053877,0.13268744908860727
10,8,hea,16,0,8,ry,-0.0037507774451164527,0.0037507774451164527,0.07092588114908228,0.09504995168245481,0.05288305741641014
10,8,hea,17,0,8,rz,0.006003404098113881,0.006003404098113881,0.061123260936349,0.07655309472874418,0.09821799436331541
10,8,hea,18,0,9,ry,-0.0007611617541021253,0.0007611617541021253,0.08648954901934398,0.10889735560755809,0.008800621147092319
10,8,hea,19,0,9,rz,-0.012629677626675448,0.012629677626675448,0.04066709744472886,0.05644038851843082,0.3105625535198396
10,8,hea,20,1,0,ry,0.005548838820387814,0.005548838820387814,0.058768822088415225,0.08367134577004462,0.0944180710656362
10,8,hea,21,1,0,rz,-0.034876659949104376,0.034876659949104376,0.09362043405891654,0.10129065527617516,0.3725325597951797
10,8,hea,22,1,1,ry,-0.03347991020151579,0.03347991020151579,0.08600880610187549,0.10008649660778177,0.38926142239271644
10,8,hea,23,1,1,rz,0.006167977766651386,0.006167977766651386,0.10308960463910871,0.1245386479294978,0.05983122923250987
10,8,hea,24,1,2,ry,-0.0026216738878605318,0.0026216738878605318,0.10748298592351903,0.126136337726733,0.024391524531389507
10,8,hea,25,1,2,rz,-0.020176572822432005,0.020176572822432005,0.08487695461771501,0.10131271416967881,0.2377155602873225
10,8,hea,26,1,3,ry,0.006838231200155289,0.006838231200155289,0.08681227585687293,0.10720102879786944,0.07877032519489958
10,8,hea,27,1,3,rz,-0.01832421101584118,0.01832421101584118,0.07373513231447348,0.09113533687748372,0.24851397753909052
10,8,hea,28,1,4,ry,-0.0010022587806317504,0.0010022587806317504,0.0688662824742504,0.08057450892747423,0.014553693689019553
10,8,hea,29,1,4,rz,-0.04594066496088304,0.04594066496088304,0.08088237473903757,0.08629343197525062,0.5679935228052767
10,8,hea,30,1,5,ry,0.011096232123020801,0.011096232123020801,0.09573710766746386,0.11629444583480786,0.11590314762341337
10,8,hea,31,1,5,rz,0.015001770405470896,0.015001770405470896,0.07977128152636358,0.09176694084412242,0.18805978941823542
10,8,hea,32,1,6,ry,0.010114565556290988,0.010114565556290988,0.08283542898504373,0.10187286731375811,0.1221043420698297
10,8,hea,33,1,6,rz,-0.027191883007258395,0.027191883007258395,0.06554482142603334,0.0746426594915152,0.41485936517416167
10,8,hea,34,1,7,ry,0.006471272972129732,0.006471272972129732,0.09277079113222192,0.11252517995040023,0.06975550055303997
10,8,hea,35,1,7,rz,-0.021185920639739054,0.021185920639739054,0.08688210714531604,0.10716154062764399,0.2438467635724346
10,8,hea,36,1,8,ry,0.011268219809010386,0.011268219809010386,0.08054033574047136,0.09689057867342185,0.13990778291911177
10,8,hea,37,1,8,rz,0.010248272147772576,0.010248272147772576,0.0661408086069068,0.08408023564492176,0.15494627845693193
10,8,hea,38,1,9,ry,-0.0050435656834967365,0.0050435656834967365,0.08967362942362925,0.11188556403626128,0.05624357702385677
10,8,hea,39,1,9,rz,-0.0006424964861382591,0.0006424964861382591,0.08317266836327016,0.10101024581184366,0.007724851189480221
10,8,hea,40,2,0,ry,0.027076036700034452,0.027076036700034452,0.07252046855165657,0.08839039035381172,0.3733571671665045
10,8,hea,41,2,0,rz,0.027722061676025422,0.027722061676025422,0.08339882613011709,0.08912635127964542,0.33240349969403304
10,8,hea,42,2,1,ry,0.019228472737003663,0.019228472737003663,0.07536185318867585,0.08988132535841936,0.2551486186103071
10,8,hea,43,2,1,rz,0.017021957622388888,0.017021957622388888,0.07100641574412765,0.08921625966857154,0.23972421990327533
10,8,hea,44,2,2,ry,-0.03799777049420254,0.03799777049420254,0.08059280806510896,0.09044223797486894,0.4714784284908474
10,8,hea,45,2,2,rz,0.005841419287761786,0.005841419287761786,0.0832810168673668,0.10383453781070179,0.07014106584535044
10,8,hea,46,2,3,ry,-0.018619521091986842,0.018619521091986842,0.08207080728592138,0.10032896041621803,0.2268714261225581
10,8,hea,47,2,3,rz,0.0008932870249485872,0.0008932870249485872,0.07549393460067147,0.0956402124313883,0.011832566810481622
10,8,hea,48,2,4,ry,0.03417725535325319,0.03417725535325319,0.07926135859106216,0.08827684064003603,0.4311969408647851
10,8,hea,49,2,4,rz,-0.003553394762920025,0.003553394762920025,0.06495136831887137,0.07661860037137293,0.05470854355946717
10,8,hea,50,2,5,ry,-0.018918135451568965,0.018918135451568965,0.07749545652029992,0.09219968204287474,0.24411928519465034
10,8,hea,51,2,5,rz,0.013802056106620908,0.013802056106620908,0.0819721416393791,0.10274644362925786,0.16837496045107947
10,8,hea,52,2,6,ry,-0.007931484416423603,0.007931484416423603,0.05577570076164797,0.06934391060504293,0.14220322305438865
10,8,hea,53,2,6,rz,0.03703591846778091,0.03703591846778091,0.08487127605488226,0.10653836842153715,0.43637753771760296
10,8,hea,54,2,7,ry,0.022343306766136443,0.022343306766136443,0.10459991522454555,0.11889527434335348,0.21360731237852018
10,8,hea,55,2,7,rz,-0.012827112354151465,0.012827112354151465,0.08249475106244697,0.09662624924558531,0.15549004256575583
10,8,hea,56,2,8,ry,0.01089318260641994,0.01089318260641994,0.06972352353034378,0.0906509353417345,0.1562339660255273
10,8,hea,57,2,8,rz,0.006740915101449472,0.006740915101449472,0.08990884097629691,0.10712460389818762,0.07497499721108113
10,8,hea,58,2,9,ry,0.010489729937067706,0.010489729937067706,0.05883076355866922,0.07879969351714394,0.1783034810793608
10,8,hea,59,2,9,rz,0.01603369712359928,0.01603369712359928,0.07372909472365276,0.09491595888681953,0.2174677063877654
10,8,hea,60,3,0,ry,-0.012363185666594882,0.012363185666594882,0.0623590298532397,0.07494061427579178,0.1982581463453025
10,8,hea,61,3,0,rz,-0.018960564589814276,0.018960564589814276,0.08017658922106098,0.09831860028176218,0.2364850484913548
10,8,hea,62,3,1,ry,0.009319823461313319,0.009319823461313319,0.08091989389472022,0.10195486258376071,0.11517345133248245
10,8,hea,63,3,1,rz,0.04436693171997882,0.04436693171997882,0.0798722560680635,0.08497027459216341,0.5554736263136324
10,8,hea,64,3,2,ry,0.012841949089931,0.012841949089931,0.08562539317814041,0.10320528330208974,0.14997827879416165
10,8,hea,65,3,2,rz,-0.0010620029338122153,0.0010620029338122153,0.08616402253001529,0.1148560678700832,0.012325363912092819
10,8,hea,66,3,3,ry,0.010497487807493742,0.010497487807493742,0.06091093224216492,0.07267715813992934,0.172341604718156
10,8,hea,67,3,3,rz,0.02240913788135252,0.02240913788135252,0.07702767467266848,0.09251170422405312,0.2909232035963771
10,8,hea,68,3,4,ry,-0.003908272639305343,0.003908272639305343,0.0909656422923497,0.1060825929964566,0.04296427245294117
10,8,hea,69,3,4,rz,0.015959752498714494,0.015959752498714494,0.06525134166827719,0.0848360031145007,0.24458887879807836
10,8,hea,70,3,5,ry,-0.01573255479747918,0.01573255479747918,0.06875983375762,0.08383141162359459,0.22880443331111835
10,8,hea,71,3,5,rz,-0.018625398627647283,0.018625398627647283,0.07522416067893894,0.09502623246159358,0.24759862336173227
10,8,hea,72,3,6,ry,-0.025203293994025863,0.025203293994025863,0.0693126736249411,0.08794241509302704,0.3636173974532196
10,8,hea,73,3,6,rz,0.0006137152497670075,0.0006137152497670075,0.06941452202387463,0.08424528028233128,0.008841309165190471
10,8,hea,74,3,7,ry,-0.0001815908194652637,0.0001815908194652637,0.06727334684596735,0.08811515509391887,0.0026992981318595764
10,8,hea,75,3,7,rz,0.012754043757387671,0.012754043757387671,0.10059085680239069,0.12124224067113898,0.1267912826554672
10,8,hea,76,3,8,ry,0.00041998112511607797,0.00041998112511607797,0.0791451190282946,0.09060792299473536,0.0053064690567453466
10,8,hea,77,3,8,rz,-0.008369485334622919,0.008369485334622919,0.05803490420206701,0.07159641193670672,0.1442146833822926
10,8,hea,78,3,9,ry,-0.01121231009356909,0.01121231009356909,0.08040602408045835,0.09587073367471254,0.13944614500959956
10,8,hea,79,3,9,rz,0.018597611147886346,0.018597611147886346,0.06702122735611761,0.09332486569955689,0.27748837020049744
10,8,hea,80,4,0,ry,-0.027030744784509786,0.027030744784509786,0.09946622816662723,0.10901125363508105,0.27175801558723256
10,8,hea,81,4,0,rz,0.005086186505597012,0.005086186505597012,0.095079626253421,0.11358824766347349,0.053493968224490734
10,8,hea,82,4,1,ry,-0.014587208139854485,0.014587208139854485,0.07480742214812713,0.09787122320622392,0.19499680273663184
10,8,hea,83,4,1,rz,-0.02017376031980551,0.02017376031980551,0.07609673063002623,0.08714669395416426,0.26510679437580315
10,8,hea,84,4,2,ry,0.01440686722099926,0.01440686722099926,0.06585152527717315,0.07818727911714937,0.21877803377157393
10,8,hea,85,4,2,rz,-0.009815898363997788,0.009815898363997788,0.07567883795077177,0.0949892090646729,0.12970466552859586
10,8,hea,86,4,3,ry,0.009523126363933652,0.009523126363933652,0.07687554256058392,0.0953523012891121,0.12387719223481984
10,8,hea,87,4,3,rz,-0.0029988674221977595,0.0029988674221977595,0.0826088683636189,0.10272768678432564,0.03630200342410731
10,8,hea,88,4,4,ry,-0.013283992245073326,0.013283992245073326,0.0857358249660165,0.10768445013983036,0.15494097421163916
10,8,hea,89,4,4,rz,-0.022751165432891227,0.022751165432891227,0.067580863048997,0.08107356472423523,0.33665100453653574
10,8,hea,90,4,5,ry,0.0006516079920641891,0.0006516079920641891,0.08463155999952207,0.0974615147345867,0.007699349888715995
10,8,hea,91,4,5,rz,0.0031778881138765365,0.0031778881138765365,0.0687986884534408,0.08483611872682278,0.04619111476270528
10,8,hea,92,4,6,ry,0.021290258478964753,0.021290258478964753,0.08228693686784413,0.09561078168763643,0.2587319359469831
10,8,hea,93,4,6,rz,-0.0009240921510455887,0.0009240921510455887,0.06913691116430355,0.09296223012714881,0.013366118553510073
10,8,hea,94,4,7,ry,-0.0021332809884651574,0.0021332809884651574,0.08025795444106541,0.098113640625061,0.026580306006074826
10,8,hea,95,4,7,rz,0.026937427009631983,0.026937427009631983,0.06436869855435662,0.07605166060666979,0.41848643229727656
10,8,hea,96,4,8,ry,-0.02211555542033821,0.02211555542033821,0.0831676801844708,0.10109251672758778,0.2659152614487304
10,8,hea,97,4,8,rz,-0.012886309038133892,0.012886309038133892,0.07589760571570703,0.08973778456802729,0.16978544865305148
10,8,hea,98,4,9,ry,0.016233750090843543,0.016233750090843543,0.061012585210439986,0.07423933227595189,0.2660721560125842
10,8,hea,99,4,9,rz,-0.018289249508534403,0.018289249508534403,0.07170274427719765,0.08364115529931629,0.25507042572637423
10,8,hea,100,5,0,ry,0.008567783193649469,0.008567783193649469,0.07780183654472662,0.09359155823759237,0.1101231484262447
10,8,hea,101,5,0,rz,0.008647655062650599,0.008647655062650599,0.0780813631583839,0.09918427704367663,0.11075184541936312
10,8,hea,102,5,1,ry,-0.00665477112564301,0.00665477112564301,0.09273112202337634,0.11611235289907924,0.07176416051522977
10,8,hea,103,5,1,rz,-0.0191717732208728,0.0191717732208728,0.0599126475205128,0.07336108321400421,0.3199954269139663
10,8,hea,104,5,2,ry,0.0026066459852021186,0.0026066459852021186,0.08193915590481081,0.10439711213368895,0.03181197019200738
10,8,hea,105,5,2,rz,0.0076595089270385065,0.0076595089270385065,0.06034868202659718,0.07101762818444103,0.12692089818403396
10,8,hea,106,5,3,ry,-0.008396028955817111,0.008396028955817111,0.08599139038480925,0.10005478300644004,0.09763801839050398
10,8,hea,107,5,3,rz,-0.016200670235413005,0.016200670235413005,0.060098357791119855,0.07577308122743061,0.269569266629887
10,8,hea,108,5,4,ry,-0.0016105580557664585,0.0016105580557664585,0.07552794547646403,0.08907200226652968,0.021324001938703843
10,8,hea,109,5,4,rz,0.001226753120202017,0.001226753120202017,0.06744742658494429,0.07974065942442035,0.018188286526499387
10,8,hea,110,5,5,ry,0.06065324986243256,0.06065324986243256,0.08286368950203184,0.08369662281503135,0.7319641477096503
10,8,hea,111,5,5,rz,0.02386495940507782,0.02386495940507782,0.05492813072208092,0.0661955389163163,0.43447608887013794
10,8,hea,112,5,6,ry,-0.013104261872963801,0.013104261872963801,0.08112914613950828,0.09367114304274682,0.16152347826303726
10,8,hea,113,5,6,rz,0.017345053805971247,0.017345053805971247,0.06015299730379855,0.06876889546653286,0.2883489532262368
10,8,hea,114,5,7,ry,-0.010756049063105544,0.010756049063105544,0.06518558013521736,0.08068715473777426,0.16500657109737502
10,8,hea,115,5,7,rz,-0.01895770085432751,0.01895770085432751,0.05635829092015056,0.06948171591860144,0.3363782070891182
10,8,hea,116,5,8,ry,0.01063750945004609,0.01063750945004609,0.07102325893474261,0.08632938868332539,0.14977501187068687
10,8,hea,117,5,8,rz,0.012350636026526434,0.012350636026526434,0.04424019933732385,0.059094834740696954,0.2791722508380827
10,8,hea,118,5,9,ry,0.014706059560830513,0.014706059560830513,0.0501424906074793,0.06390456380601407,0.2932853829689236
10,8,hea,119,5,9,rz,0.0016817275083423234,0.0016817275083423234,0.056018708017155104,0.07402806985486635,0.030020819256082864
10,8,hea,120,6,0,ry,-0.012965997339432765,0.012965997339432765,0.08271824324064071,0.09879892791330495,0.1567489447486503
10,8,hea,121,6,0,rz,-0.002846676384471322,0.002846676384471322,0.048908330245524136,0.05997210817909619,0.05820432572898517
10,8,hea,122,6,1,ry,0.030757111974880454,0.030757111974880454,0.0623097213716515,0.07098813640690056,0.49361658659050356
10,8,hea,123,6,1,rz,-0.002358832070232087,0.002358832070232087,0.06302298485408635,0.07290571433509131,0.037428123655097005
10,8,hea,124,6,2,ry,-0.0017315532286695176,0.0017315532286695176,0.08652117046033408,0.10963021396071372,0.02001305830072345
10,8,hea,125,6,2,rz,0.012429117994585867,0.012429117994585867,0.07279685785824559,0.10018418693729038,0.17073701201209013
10,8,hea,126,6,3,ry,0.03844711837027122,0.03844711837027122,0.07688397570680833,0.09148403116422224,0.5000667306395044
10,8,hea,127,6,3,rz,-0.02252849567035762,0.02252849567035762,0.05190682134690003,0.06102561942046483,0.43401801701160475
10,8,hea,128,6,4,ry,-0.01889571026068849,0.01889571026068849,0.08872845159521464,0.11052648196342843,0.2129611181190428
10,8,hea,129,6,4,rz,-0.015038829186875857,0.015038829186875857,0.0526898539438173,0.05909050918354856,0.28542172849655906
10,8,hea,130,6,5,ry,0.006540270794932868,0.006540270794932868,0.04458202605212029,0.05507004122862769,0.1467019643137477
10,8,hea,131,6,5,rz,-0.005405699680414853,0.005405699680414853,0.046016608340845026,0.0584740184952225,0.11747279678621068
10,8,hea,132,6,6,ry,0.0016142050744725217,0.0016142050744725217,0.0619377708408424,0.07716861320466108,0.02606172376820627
10,8,hea,133,6,6,rz,-0.010203239875450769,0.010203239875450769,0.059343660878400824,0.07278143361319382,0.17193479007568688
10,8,hea,134,6,7,ry,-0.006514991012641103,0.006514991012641103,0.060668606157952686,0.08520097728541158,0.10738652863853515
10,8,hea,135,6,7,rz,0.010147076528595386,0.010147076528595386,0.0555240418570867,0.06733553730984046,0.1827510424171345
10,8,hea,136,6,8,ry,-0.003623674819149526,0.003623674819149526,0.04995492310632428,0.06432076371252703,0.07253889294227933
10,8,hea,137,6,8,rz,0.0018490034732357057,0.0018490034732357057,0.05069464375462978,0.06225584625182007,0.03647334977212076
10,8,hea,138,6,9,ry,-0.004273024750636772,0.004273024750636772,0.045677801007365834,0.055212228537347544,0.0935470766192888
10,8,hea,139,6,9,rz,0.0035106250151664296,0.0035106250151664296,0.045896697170576685,0.05552188784801521,0.0764897090986524
10,8,hea,140,7,0,ry,-0.0023967457715370296,0.0023967457715370296,0.03454452647446372,0.044446965877946366,0.0693813468049331
10,8,hea,141,7,0,rz,-0.0013976174417721153,0.0013976174417721153,0.036618644343928725,0.0450957261791594,0.03816682640256721
10,8,hea,142,7,1,ry,-0.004107149693400667,0.004107149693400667,0.022918459471806263,0.027617956953238806,0.17920705789379102
10,8,hea,143,7,1,rz,0.016301982586821192,0.016301982586821192,0.045549277251510506,0.05675701696808124,0.3578977224337896
10,8,hea,144,7,2,ry,0.004896185994789781,0.004896185994789781,0.04068026545391814,0.0571160505457583,0.12035776905969237
